,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
4644,1,0,1,1,0,0,1,1,0,0,1,1,3
15503,0,0,1,1,0,0,1,1,0,0,1,0,1
2103,1,0,1,1,0,0,1,0,0,0,1,0,3
6725,1,0,1,1,0,0,1,1,0,0,1,1,0
3216,0,0,1,1,0,0,1,1,0,0,1,0,3
15507,0,0,1,1,0,0,1,1,1,0,1,0,2
6000,0,0,1,1,0,0,1,1,0,0,1,0,4
14363,1,0,1,1,0,0,1,1,0,0,1,1,2
2381,1,0,1,1,0,0,1,0,0,0,1,0,3
7655,1,0,1,1,0,0,1,1,0,1,1,1,0
18954,0,0,1,1,0,0,0,1,0,0,0,0,0
435,1,0,0,1,0,0,1,1,0,1,1,1,3
16127,1,0,1,1,0,0,1,1,0,1,1,1,3
3179,1,0,1,1,0,0,1,0,0,0,1,1,2
9158,1,0,1,1,0,0,1,1,0,0,0,1,1
3733,1,0,1,1,0,0,1,0,0,0,1,1,0
18773,0,0,0,1,0,0,0,1,0,0,0,0,2
14567,0,0,1,1,0,0,1,1,0,0,1,0,0
17952,1,0,1,1,0,0,1,1,0,0,1,1,2
18782,0,0,1,1,1,0,0,1,0,0,1,0,0
15612,1,0,1,1,0,0,1,0,0,1,1,1,3
4548,0,0,1,1,1,0,1,1,0,0,1,0,0
16967,1,0,1,1,0,0,1,1,0,1,1,1,3
17163,1,0,1,1,0,0,1,1,0,0,1,0,2
15464,1,0,1,1,0,0,1,1,0,1,1,1,3
15193,1,0,1,1,0,0,1,1,0,1,1,0,3
12587,0,1,1,1,0,0,1,1,1,0,1,0,0
4204,0,0,1,1,1,0,1,1,0,0,1,0,0
7393,1,1,0,1,0,0,1,1,0,0,1,1,3
1996,1,0,0,1,0,0,1,1,0,0,1,0,3
11846,0,0,1,1,0,0,1,1,0,0,1,0,3
4255,1,0,1,1,0,0,1,1,0,0,1,1,3
11629,1,0,1,1,0,0,1,1,0,0,1,1,3
3007,1,0,1,1,0,0,1,0,0,0,1,0,2
15572,1,0,1,1,0,0,1,1,0,1,1,1,0
14203,0,0,1,1,0,0,1,1,0,0,1,0,0
179,1,1,1,1,0,0,1,1,0,0,1,1,2
9855,1,0,1,1,0,0,1,1,0,1,1,1,3
5499,1,0,1,1,0,0,1,1,0,0,1,1,0
4325,1,1,0,1,0,0,1,1,0,1,1,1,3
12567,0,0,1,0,0,0,1,1,0,0,1,0,0
14922,1,0,1,1,0,0,1,1,0,0,1,1,0
13534,1,0,1,1,0,0,1,1,0,1,1,1,2
346,0,0,1,1,0,0,1,1,1,0,1,1,0
17378,1,0,0,0,0,0,1,1,0,0,0,0,2
3637,1,1,1,1,0,0,1,0,0,0,1,1,2
15545,1,0,1,1,0,0,1,1,0,0,1,1,2
6226,1,0,0,1,0,0,1,1,0,0,1,0,0
3975,1,0,0,1,0,0,1,1,0,0,1,0,3
17021,0,0,1,1,0,0,1,1,0,0,1,0,3
13500,1,0,0,1,0,0,1,1,0,1,1,1,2
2719,1,0,1,1,0,0,1,0,0,0,1,0,3
2193,0,0,0,0,0,0,1,1,1,1,1,0,4
9032,1,1,1,1,0,0,1,1,0,0,1,1,0
12340,1,0,1,1,0,0,1,1,0,0,1,1,3
7502,1,0,1,1,0,0,1,1,0,1,1,1,0
14479,1,0,1,1,0,0,1,1,0,0,1,1,4
1000,1,0,1,1,0,0,1,1,0,1,1,1,3
14486,0,0,1,1,0,0,1,1,0,0,0,0,0
1383,1,0,1,1,0,0,1,1,0,0,1,0,0
3907,1,0,1,1,0,0,1,1,0,1,1,1,2
5121,0,0,1,1,0,0,1,1,0,0,1,0,3
2082,0,0,1,1,0,0,1,1,1,0,1,0,3
6009,1,0,0,1,0,0,1,1,0,0,1,0,2
8198,0,0,0,1,0,0,1,1,0,0,1,0,0
14759,1,0,0,1,0,0,1,1,0,0,1,0,0
12874,1,0,1,1,0,0,1,1,0,0,0,1,2
1545,1,0,1,1,0,0,1,1,0,1,1,1,3
2005,1,0,1,1,0,0,1,0,0,0,1,1,1
10267,1,0,1,1,0,0,1,1,0,0,1,1,3
11045,1,0,1,1,0,0,1,1,0,1,1,1,0
16369,0,0,1,1,0,0,1,1,0,0,1,0,0
7331,0,0,1,1,0,0,1,1,0,0,1,0,3
13388,0,0,1,1,0,0,1,1,0,0,1,0,0
12967,0,0,1,1,0,0,1,1,0,0,1,0,2
5922,1,0,1,1,0,0,1,1,0,0,0,1,4
12464,1,0,1,1,0,0,1,0,0,0,1,1,3
11864,1,0,0,1,0,0,1,1,0,0,0,0,0
5507,0,0,1,1,0,0,1,1,1,0,1,0,0
10037,0,1,1,1,1,0,1,1,1,0,1,0,3
2145,0,0,0,1,0,0,1,1,0,0,1,0,3
12349,1,0,0,1,0,0,1,1,0,0,1,0,0
6590,1,0,1,1,0,0,1,1,0,0,1,1,3
9583,0,0,1,1,0,0,1,1,1,0,1,0,0
14282,0,0,1,1,0,0,1,1,0,0,1,0,1
16972,0,1,1,1,0,0,1,1,1,0,1,1,0
6075,0,1,1,1,0,0,1,1,1,0,1,1,2
2475,1,0,1,1,0,0,1,0,0,1,1,0,3
4712,0,0,0,0,0,0,1,1,0,0,1,0,3
8728,1,0,1,1,0,0,1,1,0,0,1,0,0
11497,1,0,1,1,0,0,1,1,0,0,1,1,3
329,1,0,1,1,0,0,1,1,0,0,1,1,0
6817,0,0,1,0,1,0,1,1,0,0,1,0,0
2515,0,0,1,1,0,0,1,1,0,0,1,0,3
6495,1,0,1,1,0,0,1,0,0,1,1,0,2
9903,1,0,1,1,0,0,1,1,0,0,1,0,0
3391,1,0,1,1,0,0,1,0,0,0,1,1,3
12873,0,0,1,1,0,0,1,1,0,0,1,0,3
5446,1,0,0,1,0,0,1,0,0,1,1,1,3
12055,0,0,1,1,0,0,1,1,0,0,1,0,1
9403,1,0,1,1,0,0,1,1,0,0,1,1,3
9582,1,0,1,1,0,0,1,0,0,0,1,0,2
11850,0,0,1,1,0,0,1,1,1,0,1,0,2
11760,0,0,1,1,0,0,1,1,0,0,1,0,3
12975,0,0,1,1,0,0,1,1,0,0,1,0,2
630,0,0,1,1,0,0,1,1,0,0,1,0,0
5171,1,1,1,1,0,0,1,1,0,0,1,1,2
9794,1,0,0,1,0,0,1,1,0,0,1,1,0
15674,0,0,1,1,1,0,1,1,1,0,1,0,3
15729,0,0,1,1,0,0,1,1,0,0,1,0,3
11676,1,0,1,1,0,0,1,1,0,0,1,1,0
2340,1,0,0,1,0,0,1,1,0,0,1,0,3
3659,1,1,0,1,0,0,1,1,0,1,1,1,2
14941,0,0,1,1,1,0,1,1,0,0,1,0,0
234,1,0,1,1,0,0,1,1,0,1,1,1,0
13165,1,1,1,1,0,0,1,1,0,1,1,1,0
639,1,0,1,1,0,0,1,1,0,0,1,1,3
5157,1,0,1,1,0,0,1,0,0,1,1,1,0
14065,0,0,1,0,0,0,1,1,0,0,1,0,0
14681,1,0,0,1,0,0,1,1,0,0,1,0,0
383,1,0,1,1,0,0,1,1,0,0,1,1,2
3976,0,0,1,1,0,0,1,1,0,0,1,0,0
17706,1,0,1,1,0,0,1,1,0,0,1,1,0
11886,0,0,1,0,1,0,1,1,1,0,1,0,0
4585,1,0,1,1,0,0,1,0,0,0,1,1,0
2687,1,0,1,1,0,0,1,0,0,1,1,0,2
5303,0,1,1,1,0,0,1,1,1,0,1,1,2
1738,0,0,1,1,0,0,1,1,0,0,1,0,0
1757,1,0,1,1,0,0,1,1,1,0,1,0,3
13655,1,0,0,1,1,0,1,1,0,1,0,0,1
8430,1,0,1,1,0,0,1,1,0,0,1,0,3
9184,1,1,1,1,0,0,1,1,0,1,1,1,2
15128,0,1,1,1,0,0,1,1,1,0,1,1,0
4960,0,0,1,1,0,0,1,1,0,0,1,0,3
15592,0,0,0,1,0,0,1,1,0,0,1,0,3
9838,1,0,1,1,0,0,1,1,0,0,1,1,0
11724,1,1,1,1,0,0,1,1,0,1,1,1,3
7922,1,0,1,1,0,0,1,1,0,0,1,1,0
3627,0,0,1,1,0,0,1,1,0,1,1,0,3
5361,1,0,1,1,0,0,1,0,0,0,1,1,1
1278,0,0,1,1,0,0,1,1,0,0,1,0,0
14950,0,0,1,1,0,0,1,1,0,1,1,1,2
18097,1,1,1,1,0,0,1,1,1,0,1,0,2
6223,1,1,1,1,0,0,1,1,0,1,1,1,2
11855,1,0,1,1,0,0,1,1,0,1,1,1,3
2091,1,0,1,1,0,0,1,1,0,0,1,0,0
1651,1,0,1,1,0,0,1,1,0,1,1,0,0
17097,0,0,1,1,0,0,1,1,0,0,1,0,0
6680,1,0,1,1,0,0,1,0,0,0,0,0,0
16738,0,0,1,1,0,0,1,1,1,0,1,0,3
3036,1,1,1,1,0,0,1,1,0,1,1,1,3
13900,0,0,0,1,0,0,1,1,0,0,1,0,3
14800,1,0,1,1,0,0,1,1,0,0,1,0,2
14439,1,0,1,1,0,0,1,1,0,0,1,1,0
15229,0,0,1,1,0,0,1,1,1,0,1,0,1
14558,0,0,1,0,0,0,1,1,0,0,1,0,3
104,0,0,1,1,0,0,1,1,1,0,1,0,0
7028,1,0,0,1,0,0,1,1,0,1,1,1,0
12982,1,0,1,1,0,0,1,1,0,1,1,1,2
8066,0,0,1,1,0,0,1,1,0,0,1,0,0
10026,1,0,1,1,0,0,1,1,0,1,1,1,0
17740,0,0,0,1,0,0,1,1,0,0,1,0,3
11723,0,1,1,1,0,0,1,1,0,0,1,1,3
3852,1,0,1,1,0,0,1,0,0,0,1,1,3
12466,1,0,1,1,0,0,1,1,0,1,1,1,3
3806,1,0,1,1,0,0,1,0,0,0,1,1,0
2852,1,0,1,1,0,0,1,0,0,0,1,0,3
2641,1,0,1,1,0,0,1,1,0,0,1,1,3
7095,0,0,1,1,0,0,1,1,0,0,1,0,3
3756,1,0,1,1,0,0,1,0,0,0,1,1,2
5058,1,0,1,1,0,0,1,0,0,1,1,1,3
18441,0,0,1,1,0,0,1,1,0,0,1,0,3
3025,1,0,1,1,0,0,1,0,0,0,1,1,2
5229,1,0,1,1,0,0,1,1,0,0,1,1,0
9940,1,0,1,1,0,0,1,1,0,1,1,1,3
8743,0,0,1,1,0,0,1,1,0,0,1,0,2
16346,0,0,1,1,0,0,1,1,0,0,1,0,3
18694,0,0,1,1,0,0,0,1,0,0,1,0,0
17467,1,0,0,1,0,0,1,1,0,0,1,1,0
4815,1,0,1,1,0,0,1,1,0,1,1,1,2
18503,1,0,0,1,0,0,1,1,0,0,1,0,3
876,1,0,1,1,0,0,1,1,0,1,1,0,0
9680,1,0,1,1,0,0,1,0,0,1,1,0,2
4504,0,1,1,1,0,0,1,1,1,0,1,1,2
2155,1,0,1,1,0,0,1,1,0,0,1,0,0
5444,1,0,1,1,0,0,1,1,0,1,1,1,3
11354,1,0,1,1,0,0,1,1,0,0,0,1,0
4397,1,0,0,1,0,0,1,1,0,0,1,0,3
19044,0,0,1,1,0,0,0,0,0,0,0,0,0
3837,1,0,1,1,0,0,1,0,0,1,1,1,3
2406,0,0,1,1,0,0,1,1,0,0,1,0,3
12105,0,1,1,1,0,0,1,1,0,0,1,0,0
10419,1,0,1,1,0,0,1,1,0,1,1,1,3
7891,0,0,1,1,0,0,1,1,0,0,1,0,0
11092,0,0,1,1,0,0,1,1,1,0,1,0,3
1326,0,0,1,0,0,0,1,1,0,0,1,0,3
3954,1,0,0,1,0,0,1,1,0,0,1,0,0
15901,1,0,1,1,0,0,1,1,0,1,1,1,2
14775,0,0,1,1,0,0,1,1,0,0,1,0,0
13427,1,0,1,1,0,0,1,1,0,0,1,1,0
13836,1,0,1,1,0,0,1,1,0,1,1,1,2
17189,0,0,1,1,0,0,1,1,1,0,1,0,0
1167,0,0,1,1,0,0,1,1,1,0,1,0,3
18058,1,0,0,1,0,0,1,1,0,0,0,1,4
14001,0,1,1,1,0,0,1,1,0,0,1,1,2
3822,0,1,1,1,0,0,1,1,1,0,1,1,3
12644,1,0,1,1,0,0,1,0,0,0,1,1,3
10588,0,0,1,1,0,0,1,1,0,0,1,0,3
15613,0,1,1,1,0,0,1,1,1,0,1,1,2
1335,1,0,1,1,0,0,1,1,0,1,1,1,0
3286,0,1,1,1,0,0,1,1,0,0,1,1,0
962,1,0,1,1,0,0,1,0,0,1,1,1,3
5071,1,0,1,1,0,0,1,1,0,1,1,1,0
18309,1,0,0,1,0,0,1,1,0,0,0,0,0
18558,1,0,1,1,0,0,0,1,0,0,1,1,0
8612,0,1,1,1,0,0,1,1,1,0,1,1,3
14811,0,1,1,1,0,0,1,1,1,0,1,1,3
6737,0,0,1,1,1,0,1,1,0,0,1,0,0
8606,0,0,1,1,0,0,1,1,0,0,1,0,0
16037,1,0,1,1,0,0,1,1,0,0,1,1,2
9295,0,0,1,1,0,0,1,1,0,0,1,0,2
3730,1,0,1,1,0,0,1,0,0,0,1,1,2
16445,0,0,1,1,0,0,1,1,0,0,1,0,1
7783,1,0,0,1,0,0,1,1,1,0,1,0,3
6609,0,1,1,1,0,0,1,1,1,0,1,1,0
7338,0,0,1,1,0,0,1,1,0,0,1,0,2
18157,1,0,0,1,0,0,0,1,0,0,1,0,3
9655,0,1,0,1,0,0,1,1,0,0,1,1,3
18468,1,0,1,1,0,0,0,1,0,0,1,0,0
8978,1,0,0,1,0,0,1,1,0,0,1,0,3
4506,1,0,0,1,1,0,1,1,1,0,1,0,3
17660,1,0,1,1,0,0,1,1,0,1,1,1,3
7993,0,1,1,1,0,0,1,1,1,0,1,1,0
15223,1,0,1,1,0,0,1,1,0,1,1,1,2
9173,1,1,1,1,0,0,1,1,0,1,1,1,1
4732,1,0,1,1,0,0,1,0,0,0,1,1,3
14802,0,0,1,1,0,0,1,1,0,0,1,0,0
1570,1,0,1,1,0,0,1,0,0,0,1,1,0
6313,1,0,1,1,0,0,1,1,0,0,1,1,4
4386,1,0,1,1,0,0,1,0,0,1,1,1,3
1332,1,0,1,1,0,0,1,0,0,0,1,1,3
9621,1,0,1,1,0,0,1,0,0,0,1,0,0
493,1,0,1,1,0,0,1,1,0,0,1,1,3
2582,1,0,0,1,0,0,1,1,0,0,1,0,3
6395,1,0,1,1,0,0,1,1,0,0,1,1,2
1924,0,0,1,1,0,0,1,1,0,0,1,0,0
16084,1,0,0,1,0,0,1,1,0,0,1,0,2
12452,1,0,1,1,0,0,1,1,0,0,1,1,2
10724,0,1,1,1,0,0,1,1,1,0,1,1,3
16793,0,0,1,1,1,0,1,1,1,0,1,0,3
5050,1,0,1,1,0,0,1,0,0,0,1,1,3
14601,0,0,1,1,0,0,1,1,0,1,1,0,3
7070,1,0,1,1,0,0,1,1,0,1,1,1,3
3134,1,0,1,1,0,0,1,1,0,0,1,1,3
7256,1,0,1,1,0,0,1,1,0,0,1,1,3
12397,0,1,1,1,0,0,1,1,0,0,1,0,2
13941,0,1,1,1,0,0,1,1,1,0,1,1,2
4823,1,1,1,1,0,0,1,0,0,1,1,1,0
1575,1,0,1,1,0,0,1,0,0,0,1,0,0
17555,1,0,1,1,0,0,1,1,0,0,1,1,3
13085,1,0,1,1,0,0,1,0,0,0,1,1,3
17339,1,0,1,1,0,0,1,1,0,0,1,1,3
18983,0,0,1,1,0,0,0,1,0,0,0,0,3
5075,1,0,1,1,0,0,1,0,0,0,1,1,5
17265,1,1,1,1,0,0,1,1,0,1,1,1,0
7843,0,0,1,1,0,0,1,1,0,0,1,0,3
6132,1,0,1,1,0,0,1,1,0,1,1,1,3
15570,0,0,1,1,1,0,1,1,1,0,1,0,2
9241,1,0,1,1,0,0,1,1,0,0,1,1,0
7749,1,0,1,1,0,0,1,1,0,0,1,1,0
18966,0,0,1,1,1,0,0,1,1,0,1,0,0
18304,0,0,1,1,0,0,1,1,0,0,1,0,3
724,1,0,1,1,0,0,1,1,0,1,1,1,2
10705,0,0,1,1,0,0,1,1,0,0,1,0,0
13710,0,0,1,1,0,0,1,1,0,0,1,0,3
11215,1,0,1,1,0,0,1,1,0,0,1,1,0
6314,1,1,1,1,0,0,1,1,0,1,1,0,0
18761,0,0,1,1,0,0,0,1,0,0,0,0,0
13218,0,0,1,1,0,0,1,1,0,0,1,0,0
14366,1,0,1,1,0,0,1,1,0,0,1,1,1
10527,1,0,1,1,0,0,1,0,0,1,1,1,3
8800,1,0,1,1,0,0,1,1,0,0,1,1,2
16599,1,0,1,1,0,0,1,1,0,1,1,1,0
7893,1,0,0,1,0,0,1,1,0,0,1,0,3
17649,1,0,0,1,0,0,1,1,0,1,0,1,0
2706,0,0,1,1,1,0,1,1,1,0,1,0,0
8465,1,0,1,1,0,0,1,1,0,0,1,1,3
5529,1,0,1,1,0,0,1,1,0,0,1,1,2
6225,1,0,1,1,0,0,1,1,0,0,1,1,2
7864,1,0,1,1,0,0,1,0,0,1,1,1,0
5705,1,0,1,1,0,0,1,1,0,0,1,1,0
13172,1,1,1,1,0,0,1,1,0,1,1,0,3
16415,0,0,1,1,0,0,1,1,0,0,1,0,3
18211,0,0,1,1,0,0,1,1,0,0,0,0,1
8120,1,0,1,1,0,0,1,1,0,0,1,0,3
6235,1,0,1,1,0,0,1,0,0,1,1,0,0
18100,1,0,0,1,0,0,1,1,1,0,1,0,2
6440,0,0,1,1,0,0,1,1,0,0,1,0,0
17438,0,0,1,1,0,0,1,1,0,0,1,0,3
11221,0,0,1,1,0,0,1,1,0,0,1,0,2
16667,1,0,1,1,0,0,1,1,0,0,1,1,1
4057,1,0,1,1,0,0,1,0,0,0,1,1,3
2945,1,0,0,1,0,0,1,1,1,0,1,0,2
15307,1,0,1,1,0,0,1,0,0,0,1,1,3
10254,1,0,1,1,0,0,1,1,0,1,1,1,3
1526,0,0,1,1,0,0,1,1,0,0,1,0,3
16130,1,0,1,1,0,0,1,1,0,1,1,1,2
17347,1,0,1,1,0,0,1,1,0,1,1,1,3
8161,0,1,1,1,0,0,1,1,1,0,1,0,3
138,1,0,1,1,0,0,1,1,0,0,1,1,2
8037,1,0,1,1,0,0,1,1,0,0,1,1,3
13332,1,0,1,1,0,0,1,1,0,0,1,1,3
1866,0,0,1,1,0,0,1,1,0,0,1,0,0
6182,1,1,1,1,0,0,1,1,0,1,1,0,2
9707,0,0,1,1,0,0,1,1,0,0,1,0,1
5967,1,1,1,1,0,0,1,1,0,0,1,1,3
15341,1,0,1,1,0,0,1,1,0,1,1,0,3
18207,0,0,0,1,0,0,1,1,0,0,0,0,0
9982,1,0,1,1,0,0,1,1,0,1,1,0,2
17279,0,0,1,1,0,0,1,1,0,0,1,0,0
3539,1,0,1,1,0,0,1,0,0,0,1,1,3
12157,1,0,1,1,0,0,1,0,0,0,1,1,3
7198,1,1,1,1,0,0,1,1,0,1,0,1,3
6594,1,0,1,1,0,0,1,1,0,1,1,1,3
12505,1,0,1,1,0,0,1,0,0,0,1,1,2
10265,1,0,1,1,0,0,1,0,0,1,0,0,3
5288,1,0,1,1,0,0,1,1,0,0,1,1,2
1276,1,0,1,1,0,0,1,0,0,1,1,0,3
13532,0,0,1,1,0,0,1,1,0,0,1,0,1
7218,0,1,1,1,0,0,1,1,0,0,1,1,3
9766,0,0,1,1,0,0,1,1,0,0,1,0,2
15248,0,0,1,1,0,0,1,1,0,0,1,0,0
15416,1,0,1,1,0,0,1,1,0,0,1,1,2
1363,1,0,1,1,0,0,1,0,0,0,0,1,0
2231,1,0,1,1,0,0,1,1,0,0,1,1,2
13464,1,1,1,1,1,0,1,1,1,0,1,1,3
3013,1,0,1,1,0,0,1,0,0,0,1,1,3
8967,1,0,1,1,0,0,1,1,0,0,1,1,2
8693,0,0,1,1,0,0,1,1,0,0,1,0,3
3892,0,0,1,1,0,0,1,1,0,0,1,0,3
7793,0,0,1,1,0,0,1,1,0,0,1,0,3
5114,1,0,1,1,0,0,1,0,0,0,1,1,2
8251,0,0,1,1,0,0,1,1,0,0,1,0,3
6237,1,0,1,1,0,0,1,1,0,0,1,1,3
12295,1,0,1,1,0,0,1,1,0,0,0,0,0
16125,1,0,0,1,0,0,1,1,0,0,1,0,0
11791,1,0,0,1,0,0,1,1,0,0,1,0,3
10606,0,0,1,1,0,0,1,1,0,0,1,0,2
8289,1,0,1,1,0,0,1,0,0,1,1,1,3
6106,1,0,1,1,0,0,1,1,0,0,1,1,0
7081,0,0,1,1,0,0,1,1,0,0,1,0,2
564,1,0,1,1,0,0,1,1,0,0,1,1,2
15303,1,0,1,1,0,0,1,1,0,0,0,1,2
2678,0,0,1,1,0,0,1,1,0,0,1,0,1
2177,0,0,1,1,0,0,1,1,0,0,1,0,3
11377,1,0,0,1,0,0,1,1,0,0,1,0,3
10600,0,0,1,1,0,0,1,1,0,0,1,0,0
2052,1,0,1,1,0,0,1,0,0,0,1,0,3
14516,1,0,1,1,0,0,1,1,0,0,1,1,0
2209,0,0,1,1,0,0,1,1,1,0,1,0,0
3708,1,0,1,1,0,0,1,0,0,0,1,1,1
9937,0,0,1,1,0,0,1,1,0,0,1,0,3
16442,0,0,1,1,0,0,1,1,0,0,1,0,3
7078,0,1,1,1,0,0,1,1,0,0,1,1,0
1153,0,0,1,1,0,0,1,1,0,0,1,0,3
1584,1,0,1,1,0,0,1,1,0,1,1,1,0
5339,0,0,1,0,0,0,1,1,0,0,1,0,3
3601,1,1,0,1,0,0,1,1,1,0,1,0,3
11173,1,0,1,1,0,0,1,1,0,0,1,1,2
7641,0,0,1,1,0,0,1,1,0,0,1,0,0
7951,0,0,1,1,1,0,1,1,0,0,1,0,0
7990,0,0,1,1,0,0,1,1,1,0,1,0,0
18208,1,0,1,1,0,0,0,0,0,0,0,1,2
7782,0,0,1,1,0,0,1,1,1,0,1,0,3
17080,0,0,1,1,0,0,1,1,0,0,1,0,0
10654,1,0,1,1,0,0,1,1,0,1,1,0,2
15228,1,1,1,1,0,0,1,1,0,0,1,1,0
17763,1,0,1,1,0,0,1,0,0,1,1,0,2
6266,1,0,1,1,0,0,1,1,0,0,1,1,0
558,1,0,1,1,0,0,1,1,0,0,1,1,3
5373,0,0,1,1,0,0,1,1,1,0,1,0,3
1933,1,0,1,1,0,0,1,0,0,1,1,0,0
14615,1,0,1,1,0,0,1,1,0,0,1,1,0
2170,1,1,1,1,0,0,1,1,0,1,1,1,3
13340,0,0,1,1,0,0,1,1,0,0,1,0,3
14723,1,0,1,1,0,0,1,1,0,0,1,0,0
13581,1,0,1,1,0,0,1,1,0,0,1,1,0
1271,1,0,1,1,0,0,1,0,0,1,1,1,2
6086,1,0,1,1,0,0,1,1,0,0,1,1,0
906,0,0,1,0,0,0,1,1,0,0,1,0,0
147,1,0,1,1,0,0,1,1,1,0,1,1,0
8770,1,0,1,1,0,0,1,1,0,0,1,1,2
3169,1,0,1,1,0,0,1,0,0,0,1,1,3
3203,0,0,1,1,1,0,1,1,0,0,1,0,3
2770,0,0,1,1,0,0,1,1,1,0,1,0,3
12888,1,0,0,1,0,0,1,1,0,0,0,1,2
13310,1,0,1,1,0,0,1,0,0,0,1,1,1
18154,1,0,0,1,0,0,1,1,0,0,0,0,0
11836,1,0,0,1,0,0,1,1,0,0,1,0,0
14399,1,0,0,1,0,0,1,1,0,0,1,0,3
12554,1,0,1,1,0,0,1,1,0,0,1,1,2
15046,0,0,1,1,1,0,1,1,1,0,1,0,0
13653,1,1,0,1,0,0,1,1,0,0,1,0,0
15101,0,0,1,1,0,0,1,1,1,0,1,0,3
15967,1,0,1,1,0,0,1,1,0,0,1,1,2
4336,1,0,1,1,0,0,1,0,0,1,1,1,2
16491,0,0,1,1,0,0,1,1,0,0,1,0,3
15897,0,1,1,1,0,0,1,1,1,0,1,1,3
16393,1,0,1,1,0,0,1,1,0,0,1,1,0
3800,1,1,0,1,0,0,1,1,1,1,1,1,3
16861,1,0,1,1,0,0,1,0,0,1,1,1,0
2400,1,0,1,1,0,0,1,0,0,0,1,0,3
1849,1,1,1,1,0,0,1,1,0,1,1,1,0
14745,0,0,1,1,0,0,1,1,0,0,1,0,3
10864,0,1,0,1,1,0,1,1,1,0,1,1,3
18041,1,0,0,1,0,0,1,1,0,0,0,0,0
10832,1,0,1,1,0,0,1,1,0,1,1,0,3
9750,1,1,1,1,0,0,1,1,0,1,1,1,3
16531,1,0,1,1,0,0,1,1,0,0,1,1,2
5786,1,1,0,1,0,0,1,1,0,0,1,1,2
2232,0,1,1,1,0,0,1,1,1,0,1,1,3
7728,0,0,1,1,0,0,1,1,0,0,1,0,3
9824,1,1,1,1,0,0,1,1,0,1,1,1,0
17001,1,1,1,1,0,0,1,1,0,0,1,1,0
1824,0,0,1,1,0,0,1,1,0,0,1,0,1
13036,0,0,1,1,0,0,1,1,0,0,1,0,2
5015,0,1,1,1,0,0,1,1,0,0,1,0,0
628,0,0,1,1,0,0,1,1,1,0,1,0,0
4841,0,0,1,1,0,0,1,1,0,0,1,0,3
10321,1,0,1,1,0,0,1,1,0,1,1,1,3
10142,1,0,1,1,0,0,1,1,0,0,1,1,2
7240,1,0,1,1,0,0,1,1,0,0,1,1,0
19011,0,0,1,1,0,0,0,1,0,0,0,0,4
5013,1,0,1,1,0,0,1,1,0,1,1,1,3
10771,0,0,1,1,1,0,1,1,0,0,1,0,2
7155,1,1,0,1,0,0,1,1,0,0,1,1,3
9010,1,1,1,1,0,0,1,1,0,0,1,1,3
5083,1,0,1,1,0,0,1,1,0,1,1,1,0
7816,1,0,1,1,0,0,1,1,0,0,1,0,0
7369,1,0,1,1,0,0,1,1,0,1,1,1,3
4358,0,0,1,0,0,0,1,1,0,0,1,0,0
3330,1,0,1,1,0,0,1,0,0,0,1,1,2
14346,1,0,1,1,0,0,1,1,0,0,1,1,3
15205,1,0,1,1,0,0,1,1,0,0,1,1,1
14463,0,0,1,1,0,0,1,1,0,0,1,0,3
1100,1,0,1,1,0,0,1,1,0,0,1,0,2
13785,0,1,1,1,0,0,1,1,0,0,1,0,0
18719,1,0,1,1,0,0,0,1,0,0,0,0,0
10920,1,0,1,1,0,0,1,1,0,0,1,1,2
3388,0,0,1,0,0,0,1,1,0,0,1,0,3
5274,1,0,1,1,0,0,1,0,0,0,1,1,3
17108,1,0,1,1,0,0,1,1,0,0,1,1,3
1038,1,0,1,1,0,0,1,0,0,1,1,0,3
7066,0,0,1,1,0,0,1,1,0,0,1,0,3
2313,1,0,1,1,0,0,1,0,0,1,1,0,2
3787,0,0,1,1,0,0,1,1,1,0,1,0,3
5305,0,1,1,1,1,0,1,1,1,0,1,1,3
9840,0,0,1,1,0,0,1,1,0,0,1,0,0
402,1,0,1,1,0,0,1,1,0,0,1,0,0
5282,1,0,1,1,0,0,1,1,0,0,1,1,0
16633,1,0,1,1,0,0,1,1,0,1,1,1,2
998,0,0,1,0,0,0,1,1,0,0,1,0,0
18066,0,0,1,1,0,0,1,1,0,1,1,0,0
2473,1,0,1,1,0,0,1,0,0,1,1,0,3
14881,1,0,1,1,0,0,1,1,0,0,1,0,3
13519,1,0,1,1,0,0,1,1,0,0,1,1,0
1401,1,0,1,1,0,0,1,0,0,0,1,0,0
11120,0,1,1,1,1,0,1,1,1,0,1,1,1
14578,0,0,1,1,0,0,1,1,0,0,1,0,0
11925,1,0,1,1,0,0,1,1,0,0,1,1,3
15352,1,0,1,1,0,0,1,1,0,0,1,1,2
9918,1,0,1,1,0,0,1,1,0,1,1,1,3
14100,1,0,0,1,0,0,1,1,0,0,0,0,3
7497,1,0,1,1,0,0,1,1,0,0,1,0,3
1912,0,0,1,1,0,0,1,1,1,0,1,0,0
10979,0,0,1,1,0,0,1,1,0,0,1,0,0
10786,1,0,1,1,0,0,1,1,0,1,1,1,3
1572,1,0,0,1,0,0,1,1,0,0,1,1,2
16238,0,1,1,1,0,0,1,1,1,0,1,1,1
2727,1,0,1,1,0,0,1,0,0,0,1,0,1
