,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
9465,0,1,1,1,0,0,1,1,1,0,1,1,0
7791,0,0,1,1,0,0,1,1,0,0,1,0,2
9083,0,0,1,1,1,0,1,1,1,0,1,0,3
2854,1,0,1,1,0,0,1,0,0,1,1,1,3
985,1,0,0,1,0,0,1,1,0,0,1,0,3
3551,1,1,1,1,0,0,1,1,0,1,1,1,1
3071,1,0,0,1,0,0,1,1,0,0,1,0,3
8758,1,0,1,1,0,0,1,1,0,1,0,1,3
6156,1,1,1,1,0,0,1,1,0,0,1,1,0
16041,1,0,1,1,0,0,1,1,1,0,1,0,3
264,0,0,0,0,0,0,1,1,0,0,1,0,0
9228,1,1,1,1,0,0,1,1,1,0,1,1,3
3384,1,0,1,1,0,0,1,1,0,0,1,1,3
8844,1,1,1,1,0,0,1,1,0,0,1,1,2
1539,1,0,0,1,0,0,1,1,0,0,1,0,2
16483,1,0,0,1,0,0,1,1,0,0,1,0,0
18319,0,0,1,1,0,0,0,1,1,0,1,0,3
9748,1,0,1,1,0,0,1,1,0,1,1,1,0
16878,0,1,1,1,0,0,1,1,0,0,1,1,3
11681,0,0,1,1,0,0,1,1,0,0,1,0,0
13762,1,0,1,1,0,0,1,1,0,1,1,1,3
12413,1,0,1,1,0,0,1,1,0,1,1,1,5
12206,1,0,1,1,0,0,1,0,0,0,1,0,2
18132,0,0,1,1,0,0,1,1,0,0,1,0,3
2375,1,0,1,1,0,0,1,0,0,0,1,1,2
2217,1,0,1,1,0,0,1,0,0,0,1,0,0
16620,1,1,0,1,0,0,1,1,0,0,1,0,2
6651,1,0,1,1,0,0,1,1,0,1,1,0,0
963,0,0,1,0,1,0,1,1,1,0,1,0,3
10193,0,0,1,1,0,0,1,1,0,0,1,0,0
14465,0,0,1,1,0,0,1,1,0,0,1,0,2
6599,0,1,1,1,0,0,1,1,1,0,1,1,3
2140,1,0,1,1,0,0,1,0,0,0,1,0,0
7698,1,0,1,1,0,0,1,1,0,0,1,1,3
15291,1,0,1,1,0,0,1,1,0,0,1,1,0
5232,1,0,1,1,0,0,1,0,0,0,1,1,3
3549,1,0,0,1,0,0,1,1,1,0,1,0,3
9432,0,0,1,1,0,0,1,1,0,0,1,0,3
8447,1,0,1,1,0,0,1,1,0,0,1,1,1
16032,0,0,0,1,1,0,1,1,0,0,1,0,0
2532,1,0,1,1,0,0,1,0,0,1,1,0,3
17335,1,0,1,1,0,0,1,1,0,1,1,1,1
8329,1,0,1,1,0,0,1,1,0,0,1,1,0
16004,0,1,1,1,0,0,1,1,1,0,1,0,3
3451,1,0,1,1,0,0,1,0,0,1,1,1,0
14491,0,0,1,1,0,0,1,1,0,0,1,0,0
11064,0,0,1,1,1,0,1,1,1,0,1,0,0
95,0,0,1,1,0,0,1,1,1,0,1,0,0
10325,0,1,1,1,0,0,1,1,1,0,1,1,0
176,0,0,1,1,0,0,1,1,0,0,1,0,3
15734,0,0,1,1,0,0,1,1,0,0,1,0,3
16047,1,1,1,1,0,0,1,1,1,1,1,1,0
9807,0,0,1,1,0,0,1,1,0,0,1,0,0
8316,1,0,1,1,0,0,1,1,0,0,1,0,0
5233,1,0,1,1,0,0,1,1,0,0,1,1,3
6174,1,0,1,1,0,0,1,1,0,0,1,1,3
4953,0,0,1,1,0,0,1,1,1,0,1,0,1
2577,1,0,1,1,0,0,1,0,0,0,1,0,3
13833,0,0,1,1,0,0,1,1,0,0,1,0,3
16487,1,0,1,1,0,0,1,1,0,0,0,0,2
10621,1,0,1,1,0,0,1,0,0,1,1,1,2
5270,1,0,0,1,0,0,1,1,0,1,1,1,3
10397,0,0,1,1,0,0,1,1,0,0,1,0,3
12916,0,0,1,1,0,0,1,1,0,0,1,0,0
11372,0,0,0,1,0,0,1,1,0,0,1,0,0
5965,1,0,1,1,0,0,1,1,0,0,1,1,2
11641,0,0,1,1,0,0,1,1,1,0,1,0,3
9174,0,0,1,1,0,0,1,1,0,0,1,0,2
3984,1,0,1,1,0,0,1,0,0,0,1,1,3
1408,0,0,1,1,0,0,1,1,0,0,1,0,0
15443,0,1,1,0,0,0,1,1,0,0,1,0,3
18786,0,0,1,1,0,0,0,1,0,0,0,0,0
101,0,0,1,1,0,0,1,1,0,0,1,0,2
16060,1,0,0,1,0,0,1,1,0,0,1,1,3
10930,0,1,1,1,0,0,1,1,1,0,1,0,0
13549,1,0,1,1,0,0,1,1,0,0,1,1,1
10442,1,0,1,1,0,0,1,1,0,1,1,1,0
10698,1,0,0,1,0,0,1,1,0,1,1,1,0
1341,0,0,1,1,0,0,1,1,1,0,1,0,2
1696,0,0,1,1,0,0,1,1,0,0,1,0,2
8281,1,0,1,1,0,0,1,0,0,1,1,1,0
17017,1,0,1,1,0,0,1,1,0,0,1,1,2
8914,1,0,0,1,0,0,1,1,0,0,1,0,0
4065,0,0,1,1,0,0,1,1,1,0,1,0,3
6726,1,0,0,1,0,0,1,1,0,0,1,0,4
6962,1,0,0,1,0,0,1,1,0,1,1,0,3
14143,1,0,1,1,0,0,1,1,0,0,1,1,0
6098,1,1,1,1,0,0,1,1,0,0,1,1,3
4735,1,0,1,1,0,0,1,0,0,0,1,1,3
12714,0,1,1,1,0,0,1,1,1,0,1,1,0
10281,0,1,1,0,1,0,1,1,1,0,1,1,3
4095,1,0,1,1,0,0,1,1,0,1,1,1,3
17986,0,0,1,1,0,0,1,1,0,0,1,0,2
17525,1,0,1,1,0,0,1,1,0,0,1,1,3
7976,0,0,1,1,0,0,1,1,0,0,1,0,0
10027,1,0,1,1,0,0,1,1,0,1,1,1,3
1521,0,1,1,1,0,0,1,1,1,0,0,1,0
14245,1,0,1,1,0,0,1,1,0,1,1,1,0
8034,0,1,1,1,0,0,1,1,1,0,1,1,3
12943,1,0,1,1,0,0,1,0,0,0,1,0,2
18974,1,0,1,1,0,0,0,1,0,0,1,0,0
11053,1,0,1,1,0,0,1,1,0,1,1,1,2
11718,0,0,1,1,0,0,1,1,0,0,1,0,0
1396,1,0,1,1,0,0,1,1,0,0,1,0,2
4669,1,0,1,1,0,0,1,1,0,1,1,1,3
14832,0,1,1,1,0,0,1,1,1,0,1,1,3
15106,1,0,1,1,0,0,1,1,0,0,1,1,3
16492,1,1,0,1,0,0,1,1,1,0,1,1,0
6990,1,0,1,1,0,0,1,1,0,1,1,1,3
14711,1,1,1,1,0,0,1,1,1,0,1,1,0
8331,1,0,1,1,0,0,1,1,0,0,1,0,0
18527,1,0,0,1,0,0,0,1,1,0,1,0,1
18708,1,0,1,1,0,0,0,1,0,0,0,0,3
15849,1,0,1,1,0,0,1,1,0,0,1,1,3
7108,1,0,1,1,0,0,1,1,0,0,1,1,2
8291,0,1,0,1,0,0,1,1,0,0,1,1,2
15657,1,0,1,1,0,0,1,1,0,0,1,1,0
860,1,0,1,1,0,0,1,0,0,0,1,0,3
971,1,0,1,1,0,0,1,1,0,0,1,1,0
5832,1,0,1,1,0,0,1,1,0,1,1,1,3
10243,0,0,1,1,0,0,1,1,0,0,1,0,2
12919,1,0,1,1,0,0,1,1,0,0,1,1,2
11145,1,0,1,1,0,0,1,1,0,0,1,1,0
4915,0,1,1,1,0,0,1,1,1,0,1,1,2
12691,1,0,1,1,0,0,1,0,0,0,1,1,0
14626,1,0,1,1,0,0,1,1,0,0,1,1,3
3314,1,0,1,1,0,0,1,0,0,1,1,1,3
11583,1,0,1,1,0,0,1,1,0,0,1,0,2
16278,0,0,1,1,0,0,1,1,0,0,1,0,2
16007,0,0,1,1,0,0,1,1,0,0,1,0,0
7002,1,0,1,1,0,0,1,1,0,1,0,1,0
18851,1,0,0,1,0,0,0,1,0,0,1,0,3
7045,1,0,1,1,0,0,1,1,0,0,1,1,3
8597,0,0,1,1,0,0,1,1,0,0,1,0,3
18859,0,0,1,1,0,0,0,1,0,0,0,0,0
5762,1,0,1,1,0,0,1,1,0,0,1,1,2
6554,1,0,1,1,0,0,1,1,0,1,1,1,0
5947,0,0,1,0,1,0,1,1,0,0,1,0,3
3052,0,0,1,1,0,0,1,1,0,0,1,0,0
3971,0,0,1,1,0,0,1,1,0,0,1,0,3
10067,0,0,1,1,0,0,1,1,1,0,1,0,0
1928,1,0,1,1,0,0,1,1,0,0,1,0,0
11155,1,0,1,1,0,0,1,1,0,0,0,1,3
9779,1,0,1,1,0,0,1,1,0,0,1,1,3
10339,1,0,1,1,0,0,1,1,0,0,1,1,3
16389,0,0,1,1,0,0,1,1,1,0,1,0,2
3166,1,0,1,1,0,0,1,0,0,1,1,1,1
13963,0,0,1,1,0,0,1,1,0,0,1,0,3
17496,1,0,1,1,0,0,1,1,0,0,1,1,0
7371,0,0,1,0,0,0,1,1,0,0,1,0,3
15518,1,0,1,1,0,0,1,1,0,1,1,0,2
1474,0,0,1,1,0,0,1,1,0,0,1,0,3
526,0,0,1,1,0,0,1,1,1,0,1,0,1
9330,0,0,1,1,0,0,1,1,0,0,1,0,2
8201,1,0,1,1,0,0,1,0,0,1,1,0,0
377,1,0,1,1,0,0,1,1,0,1,1,1,3
477,1,0,1,1,0,0,1,1,0,1,1,1,0
7261,0,0,1,1,0,0,1,1,0,0,1,0,0
13018,1,0,1,1,0,0,1,1,0,0,1,1,3
2535,1,0,1,1,0,0,1,0,0,0,1,1,3
7589,0,0,1,1,0,0,1,1,0,0,1,0,3
830,1,0,1,1,0,0,1,1,0,1,1,0,0
6507,1,0,1,1,0,0,1,1,0,0,1,1,3
12313,0,1,1,1,0,0,1,1,0,0,1,1,2
5011,1,0,1,1,0,0,1,1,0,0,1,1,3
13355,1,0,1,1,0,0,1,1,0,1,1,1,4
5032,1,0,1,1,0,0,1,0,0,0,1,1,0
14520,0,0,1,1,0,0,1,1,0,0,1,0,3
2156,1,0,1,1,0,0,1,1,0,1,1,1,3
11986,0,0,1,1,0,0,1,1,0,0,1,0,4
14805,0,0,1,1,0,0,1,1,0,0,1,0,1
9671,1,0,1,1,0,0,1,1,0,0,0,0,4
13188,1,0,1,1,0,0,1,1,0,0,1,1,0
3835,1,0,1,1,0,0,1,1,0,1,1,1,3
5776,1,0,1,1,0,0,1,1,0,1,1,1,3
4023,1,1,1,1,0,0,1,1,0,1,1,1,0
10587,0,0,1,1,0,0,1,1,0,0,1,0,0
2982,1,0,1,1,0,0,1,0,0,0,1,0,3
16197,0,0,1,1,0,0,1,1,0,0,1,0,3
7841,1,0,1,1,0,0,1,0,0,0,0,0,0
1822,1,0,1,1,0,0,1,1,0,0,0,1,2
8441,0,1,1,1,0,0,1,1,0,0,1,0,0
2838,1,1,1,1,1,0,1,1,1,0,1,0,0
14017,0,0,1,1,0,0,1,1,0,0,1,0,0
16452,1,0,1,1,0,0,1,1,0,1,1,0,2
18865,0,0,1,1,0,0,0,1,0,0,0,0,0
5025,1,0,1,1,0,0,1,0,0,1,1,1,1
10138,1,0,0,1,0,0,1,1,1,0,1,0,0
5612,0,0,1,1,0,0,1,1,1,0,1,0,2
8245,0,0,1,1,0,0,1,1,0,0,1,0,0
6087,1,1,1,1,0,0,1,1,0,1,1,1,3
1296,0,0,1,1,0,0,1,1,1,0,1,0,3
13153,0,0,1,1,0,0,1,1,0,0,1,0,0
7538,0,0,1,1,0,0,1,1,0,0,1,0,3
535,1,0,1,1,0,0,1,1,0,1,1,1,3
16709,1,0,1,1,0,0,1,1,0,1,1,1,3
4977,0,1,1,1,1,0,1,1,0,0,1,1,3
13387,1,0,1,1,0,0,1,1,0,0,1,1,3
5183,0,1,1,1,0,0,1,1,1,0,1,1,2
8050,1,0,1,1,0,0,1,1,0,1,1,1,2
273,1,0,1,1,0,0,1,1,0,0,1,1,3
3271,1,0,1,1,0,0,1,1,0,1,1,1,0
12876,1,1,1,1,0,0,1,1,0,1,1,0,1
9188,1,0,1,1,0,0,1,1,0,0,1,1,0
7972,1,1,1,1,0,0,1,1,0,0,1,1,3
455,0,1,1,1,0,0,1,1,0,0,1,0,2
8999,1,1,1,1,0,0,1,0,0,1,0,0,3
7025,0,0,1,1,0,0,1,1,0,0,1,0,0
3788,0,0,1,1,0,0,1,1,1,0,1,0,0
13874,1,0,1,1,0,0,1,1,0,0,1,1,5
5315,0,0,1,1,1,0,1,1,1,0,1,0,0
626,0,0,1,1,0,0,1,1,0,0,1,0,2
1387,1,0,0,1,0,0,1,1,0,0,1,0,0
15561,0,1,1,0,0,0,1,1,1,0,1,1,2
8429,1,0,1,1,0,0,1,1,0,0,0,1,3
12228,1,0,1,1,0,0,1,0,0,0,1,0,3
16027,1,1,0,1,0,0,1,1,0,1,1,1,0
5487,1,1,1,1,0,0,1,1,0,1,1,1,2
8789,0,0,1,1,0,0,1,1,1,0,1,0,0
7217,0,1,1,1,0,0,1,1,0,0,1,1,3
6327,1,0,1,1,0,0,1,0,0,0,1,1,2
6284,0,0,1,1,0,0,1,1,0,0,1,0,0
9415,1,1,0,1,0,0,1,1,0,0,1,0,3
15549,0,0,1,1,0,0,1,1,0,0,1,0,0
15524,1,0,1,1,0,0,1,1,0,0,1,1,2
1231,1,0,1,1,0,0,1,0,0,0,1,0,3
3838,1,0,1,1,0,0,1,1,0,1,1,1,2
8279,0,1,1,1,0,0,1,1,1,0,1,1,3
15630,1,0,1,1,0,0,1,1,0,0,1,1,3
5877,1,0,1,1,0,0,1,1,0,0,1,1,2
16079,1,0,1,1,0,0,1,1,0,0,1,1,2
13612,1,0,1,1,0,0,1,1,0,0,1,1,3
15236,0,0,1,0,1,0,1,1,1,0,1,0,3
7302,0,0,1,1,0,0,1,1,0,0,1,0,0
12801,0,0,1,1,0,0,0,1,0,0,1,0,0
7116,0,0,1,1,0,0,1,1,0,0,1,0,0
13159,1,0,1,1,0,0,1,1,0,0,1,1,3
3717,1,0,1,1,0,0,1,0,0,0,1,0,0
3896,1,0,1,1,0,0,1,0,0,1,1,1,3
10167,0,0,1,1,0,0,1,1,0,0,1,0,0
17755,0,1,1,1,1,0,1,1,1,0,1,1,0
7584,0,0,1,1,0,0,1,1,0,0,1,0,0
1618,1,0,1,1,0,0,1,0,0,0,1,1,0
7510,1,0,1,1,0,0,1,0,0,1,1,1,2
8351,1,0,1,1,0,0,1,1,0,0,1,1,3
12577,1,0,1,1,0,0,1,1,0,1,1,1,0
9749,0,0,1,0,0,0,1,1,0,0,1,0,0
16725,0,1,1,1,0,0,1,1,0,0,1,0,3
3151,1,0,1,1,0,0,1,0,0,0,1,1,2
219,1,0,1,1,0,0,1,1,0,0,1,1,0
18573,0,0,1,0,1,0,0,1,0,0,1,0,0
13285,0,1,1,1,0,0,1,1,1,0,1,1,2
7320,0,0,1,1,0,0,1,1,0,1,1,0,0
15525,1,0,1,1,0,0,1,1,0,0,1,1,2
12338,1,1,1,1,0,0,1,1,0,1,1,1,2
8519,1,0,1,1,0,0,1,1,0,1,1,0,3
1795,1,0,1,1,0,0,1,1,0,0,1,1,2
7729,1,0,1,1,0,0,1,1,0,1,1,1,3
14563,0,0,1,1,0,0,1,1,0,0,1,0,0
2792,1,0,1,1,0,0,1,0,0,0,1,1,3
13227,1,0,1,1,0,0,1,1,0,1,1,1,0
1694,1,0,1,1,0,0,1,0,0,1,1,0,0
831,1,0,1,1,0,0,1,1,0,0,1,1,3
16745,1,0,1,1,0,0,1,1,0,1,1,1,0
13684,1,0,1,1,0,0,1,1,0,0,1,1,2
6380,1,0,1,1,0,0,1,1,0,0,1,1,3
4751,1,0,1,1,1,0,1,1,1,0,1,1,3
8854,1,0,0,1,0,0,1,1,1,0,1,0,2
11123,0,0,1,0,0,0,1,1,0,0,1,0,0
17229,1,0,1,1,0,0,1,1,0,0,1,0,2
3443,1,0,1,1,0,0,1,0,0,1,1,1,3
15512,1,0,1,1,0,0,1,0,0,1,1,1,3
5227,1,0,1,1,0,0,1,1,0,1,1,1,3
5949,1,0,1,1,0,0,1,1,0,1,0,1,1
6675,0,0,1,1,0,0,1,1,0,0,1,0,3
13961,0,1,1,1,0,0,1,1,1,0,1,1,1
6100,1,0,1,1,0,0,1,1,0,0,1,1,3
8640,1,0,1,1,0,0,1,0,0,0,1,1,3
11537,0,0,1,1,1,0,1,1,1,0,1,0,2
11914,0,0,1,1,1,0,1,1,1,0,1,0,3
3565,1,0,1,1,0,0,1,0,0,0,1,1,3
2728,1,0,1,1,0,0,1,0,0,0,1,0,3
5823,1,0,1,1,0,0,1,1,0,0,1,1,3
5421,1,0,1,1,0,0,1,0,0,0,1,1,3
2539,0,1,1,1,0,0,1,1,1,0,1,1,2
6488,0,1,1,0,1,0,1,1,1,0,1,1,3
3447,1,0,0,1,0,0,1,1,0,1,1,1,0
6932,0,0,1,0,0,0,1,1,0,0,1,0,0
9798,1,0,1,1,0,0,1,1,0,0,1,1,2
6134,1,0,1,1,0,0,1,1,0,0,1,1,0
2720,1,0,1,1,0,0,1,0,0,0,1,0,3
11090,0,0,1,1,0,0,1,1,0,0,1,0,0
3412,0,1,1,1,0,0,1,1,0,0,1,1,3
489,0,1,1,1,0,0,1,1,0,0,1,0,0
5380,0,0,1,1,0,0,1,1,0,0,1,0,0
12606,0,0,1,1,0,0,1,1,0,0,1,0,3
6586,1,0,0,1,0,0,1,1,0,0,0,0,0
6711,1,0,1,1,0,0,1,1,0,0,1,1,0
8545,1,0,1,1,0,0,1,1,0,0,1,0,2
8605,1,0,1,1,0,0,1,1,0,0,1,0,2
5051,1,0,1,1,0,0,1,0,0,0,1,1,1
14003,1,0,0,1,0,0,1,1,0,0,1,0,0
15802,1,0,0,1,0,0,1,1,0,0,1,0,0
17293,1,0,1,1,0,0,1,1,0,0,1,1,0
9612,1,1,1,1,0,0,1,0,0,0,1,1,3
10022,1,0,1,1,0,0,1,1,0,0,1,1,2
433,0,0,1,1,0,0,1,1,0,0,1,0,2
7872,0,0,1,1,0,0,1,0,0,0,1,0,2
7771,1,0,1,1,0,0,1,0,0,0,1,1,0
4767,0,0,1,0,0,0,1,1,1,0,1,0,0
4251,1,0,1,1,0,0,1,0,0,0,1,1,3
8658,0,0,1,1,0,0,1,1,0,0,1,0,0
12439,1,0,1,1,0,0,1,1,0,0,1,1,2
5578,1,0,1,1,0,0,1,1,0,0,1,1,3
2933,1,0,0,1,0,0,1,1,0,0,1,0,0
7560,0,0,1,1,0,0,1,1,0,0,1,0,3
12263,1,0,1,1,0,0,1,0,0,0,1,0,0
7996,0,1,1,1,0,0,1,1,1,0,1,1,2
15744,1,0,1,1,0,0,1,1,0,0,1,1,3
7832,0,0,1,1,0,0,1,1,0,0,0,0,2
18429,0,0,1,1,0,0,0,1,0,0,1,0,3
11050,0,0,1,1,0,0,1,1,1,0,1,0,0
13183,1,0,1,1,0,0,1,1,0,0,1,1,4
12632,1,0,1,1,0,0,1,1,0,1,1,1,0
16493,1,0,1,1,0,0,1,1,0,0,1,1,2
4947,1,1,1,1,0,0,1,1,0,0,1,1,2
10819,0,0,1,1,1,0,1,1,1,0,1,0,2
10940,0,1,0,1,0,0,1,1,0,0,1,1,0
5329,1,0,1,1,0,0,1,0,0,0,1,1,0
11367,1,0,0,1,0,0,1,1,0,0,1,0,0
15346,1,0,1,1,0,0,1,1,0,0,1,1,3
13407,1,0,1,1,0,0,1,1,0,0,1,1,3
2211,0,0,1,1,0,0,1,1,1,0,1,0,2
12342,0,0,1,1,0,0,1,1,0,0,1,0,0
10549,0,0,1,1,1,0,1,1,1,0,1,0,4
11608,0,0,1,1,0,0,1,1,0,0,1,0,0
9524,0,0,1,1,0,0,1,1,0,0,1,0,0
7616,0,0,1,1,0,0,1,1,0,0,1,0,0
9501,0,0,1,1,0,0,1,1,0,0,1,0,0
18683,1,0,0,1,0,0,0,1,0,0,1,0,0
11758,1,0,1,1,0,0,1,1,0,1,1,1,0
10499,1,0,1,1,0,0,1,1,0,1,1,1,2
4320,1,0,1,1,0,0,1,0,0,1,1,1,3
16710,0,0,1,1,0,0,1,1,1,0,1,0,0
11780,1,1,0,1,0,0,1,1,1,1,1,1,3
6424,1,0,1,1,0,0,1,1,0,1,1,1,0
15448,1,0,1,1,0,0,1,1,0,0,1,1,3
1706,1,0,1,1,0,0,1,0,0,0,1,0,1
9613,1,0,1,1,0,0,1,1,0,0,1,1,2
14610,1,1,0,1,0,0,1,1,0,0,1,1,0
12145,1,0,1,1,0,0,1,1,0,1,1,1,3
12038,0,0,1,1,0,0,1,1,1,0,1,0,3
7153,1,0,1,1,0,0,1,1,0,0,1,1,0
17551,0,0,1,1,0,0,1,1,0,0,1,0,0
16345,0,0,1,1,0,0,1,0,0,0,0,0,0
4007,0,0,1,0,1,0,1,1,1,0,1,0,0
10516,1,0,1,1,0,0,1,1,0,0,1,1,2
16875,0,1,1,1,0,0,1,1,1,0,1,1,1
6359,1,0,1,1,0,0,1,1,0,0,1,1,3
1674,1,0,1,1,0,0,1,1,0,0,1,1,0
4093,1,0,1,1,0,0,1,0,0,0,1,1,3
126,0,0,1,1,1,0,1,1,1,0,1,0,0
6262,1,0,1,1,0,0,1,1,0,1,1,1,0
11954,0,0,1,1,0,0,1,1,0,1,1,0,0
5267,1,0,1,1,0,0,1,0,0,1,1,1,2
4031,1,0,1,1,0,0,1,0,0,1,1,1,3
10241,1,0,1,1,0,0,1,1,0,1,1,1,2
14423,1,0,0,1,0,0,1,1,0,0,1,0,3
5781,1,0,0,1,0,0,1,1,0,0,1,0,3
15140,1,1,0,1,0,0,1,1,0,0,1,0,3
10995,0,1,1,1,0,0,1,1,1,0,1,1,0
16510,0,0,1,1,0,0,1,1,0,0,1,0,0
17420,1,0,1,1,0,0,1,1,0,1,1,1,2
10568,1,1,1,1,0,0,1,1,0,1,1,1,0
6721,1,0,1,1,0,0,1,1,0,0,1,0,5
5961,0,0,1,1,0,0,1,1,0,0,1,0,0
5470,0,0,1,1,1,0,1,1,0,0,1,0,0
15909,1,0,0,1,0,0,1,1,0,1,1,0,3
14923,0,0,1,1,0,0,1,1,0,0,1,0,0
16591,0,1,1,1,1,0,1,1,0,0,1,0,0
12204,1,0,1,1,0,0,1,1,0,0,1,1,0
6257,1,0,1,1,0,0,1,1,0,0,1,1,3
4643,0,0,1,1,0,0,1,1,0,0,1,0,3
5915,1,0,1,1,0,0,1,1,0,0,1,1,0
13016,1,0,1,1,0,0,1,0,0,0,1,1,3
11469,0,0,1,1,0,0,1,1,0,0,1,0,0
3626,1,0,1,1,0,0,1,0,0,0,1,1,3
1201,0,0,1,1,0,0,1,1,1,0,1,0,2
7456,0,0,1,0,0,0,1,1,0,0,1,0,3
17566,1,0,1,1,0,0,1,1,0,1,1,0,3
1848,1,0,1,1,0,0,1,0,0,1,1,0,2
17349,1,0,1,1,0,0,1,1,0,0,1,1,0
10161,0,0,1,1,0,0,1,1,0,0,1,0,3
10799,0,0,1,1,0,0,1,1,0,0,1,0,3
7023,1,0,1,1,0,0,1,1,0,1,1,1,2
15827,0,1,1,1,0,0,1,1,0,0,1,1,0
5604,0,0,1,1,0,0,1,0,0,0,0,0,0
14266,1,0,1,1,0,0,1,1,0,1,0,1,2
2390,1,0,1,1,0,0,1,0,0,1,1,0,3
6127,1,0,1,1,0,0,1,1,0,1,1,1,1
4474,1,0,1,1,0,0,1,0,0,0,1,1,2
10556,0,0,1,1,0,0,1,1,1,0,1,0,0
9814,1,0,1,1,0,0,1,1,0,1,1,1,2
5364,1,0,1,1,0,0,1,0,0,1,1,1,3
1230,1,0,1,1,0,0,1,1,0,1,1,0,0
13751,1,0,1,1,0,0,1,1,0,1,1,1,3
5200,0,1,1,1,0,0,1,1,0,1,1,1,3
12880,1,0,0,1,0,0,1,1,0,0,0,0,0
11433,1,0,1,1,0,0,1,1,0,0,1,1,2
6323,1,0,1,1,0,0,1,1,0,0,1,0,0
3260,1,0,1,1,0,0,1,0,0,1,1,1,1
7082,1,0,1,1,0,0,1,1,0,1,1,1,3
1742,1,0,1,1,0,0,1,1,0,0,1,1,0
17544,1,0,1,1,0,0,1,1,0,0,1,1,0
6585,1,1,0,1,0,0,1,1,0,1,1,1,0
6678,0,0,1,1,0,0,1,1,0,0,1,0,2
17893,0,0,1,1,0,0,1,1,0,0,1,0,3
4311,1,0,0,1,0,0,1,1,0,0,1,1,2
17251,1,0,1,1,0,0,1,1,1,0,1,0,0
12291,1,0,1,1,0,0,1,1,0,1,1,1,3
12578,1,0,1,1,0,0,1,1,0,1,1,1,0
7753,1,0,1,1,0,0,1,1,0,0,0,1,3
6901,1,0,1,1,0,0,1,1,0,0,1,1,2
4202,1,0,1,1,0,0,1,1,0,0,1,1,2
18231,0,0,1,0,0,0,0,1,0,0,1,0,0
2291,0,0,1,1,0,0,1,1,0,0,1,0,0
11605,0,0,1,1,0,0,1,1,0,0,1,0,0
5191,1,0,1,1,0,0,1,0,0,0,1,1,3
9709,1,1,1,1,0,0,1,1,1,0,1,1,2
182,1,0,1,1,0,0,1,1,0,0,1,1,2
8698,0,0,1,1,0,0,1,1,0,0,1,0,0
757,1,0,1,1,0,0,1,0,0,0,1,0,3
7040,1,0,1,1,0,0,1,1,0,1,1,1,1
7326,0,0,0,1,0,0,1,1,0,0,1,0,0
1256,1,0,1,1,0,0,1,0,0,1,1,0,3
16361,0,1,1,1,0,0,1,1,0,0,1,0,3
6976,1,0,1,1,0,0,1,1,0,0,1,1,3
1616,1,0,0,1,0,0,1,1,0,0,1,0,1
11425,1,0,1,1,0,0,1,1,0,1,1,1,3
16328,1,0,0,1,0,0,1,1,0,0,0,0,0
13732,0,0,1,1,1,0,1,1,0,0,1,0,2
8244,0,0,1,1,0,0,1,1,0,0,1,0,4
14776,0,0,1,1,0,0,1,1,0,0,1,0,0
8509,1,0,1,1,0,0,1,1,0,0,1,0,0
3642,1,0,1,1,0,0,1,0,0,1,1,1,3
15369,1,1,1,1,0,0,1,1,1,0,1,1,3
14659,0,0,1,1,0,0,1,1,0,0,1,0,3
431,1,0,1,1,0,0,1,1,0,0,1,1,2
12485,0,1,1,0,0,0,1,1,1,0,1,1,3
8874,1,0,1,1,0,0,1,1,0,1,0,1,0
13752,0,0,1,1,0,0,1,1,0,0,1,0,0
4673,1,0,1,1,0,0,1,1,0,1,1,1,2
237,0,1,1,1,0,0,1,1,1,0,1,0,0
10969,1,0,1,1,0,0,1,1,0,1,1,1,3
18652,0,0,1,1,0,0,0,1,1,0,0,0,2
5218,1,0,1,1,0,0,1,0,0,1,1,1,3
8919,0,1,1,1,0,0,1,1,1,0,1,1,0
2065,0,0,1,1,0,0,1,1,0,0,1,0,0
18018,0,0,1,1,1,0,1,1,1,0,1,0,0
8846,1,0,1,1,0,0,1,1,0,1,1,1,3
15305,1,0,1,1,0,0,1,1,0,1,1,0,3
18946,0,0,1,0,0,0,0,1,0,0,0,0,0
15626,1,0,1,1,0,0,1,1,1,0,1,0,3
1406,1,0,1,1,0,0,1,1,0,0,1,1,3
1259,1,0,1,1,0,0,1,1,0,0,1,1,2
9086,1,0,1,1,0,0,1,1,0,0,0,1,3
13854,0,0,1,1,0,0,1,1,1,0,1,0,0
10536,0,0,1,1,0,0,1,1,0,0,1,0,0
18151,1,0,0,1,0,0,0,1,0,0,1,0,0
13970,1,1,1,1,0,0,1,1,0,0,1,1,0
12860,0,1,1,1,0,0,1,1,0,0,1,1,0
4724,1,0,1,1,0,0,1,0,0,0,1,1,2
1034,1,0,1,1,0,0,1,0,0,0,1,1,3
11016,0,0,1,1,0,0,1,1,1,0,1,0,2
3790,0,1,1,1,0,0,1,1,1,0,1,1,3
5636,1,0,1,1,0,0,1,1,0,0,1,1,0
6798,1,0,0,1,0,0,1,1,0,0,1,0,0
14467,0,0,1,0,0,0,1,1,0,0,1,0,3
1305,1,0,1,1,0,0,1,0,0,1,1,0,0
534,0,0,1,1,0,0,1,1,1,0,1,0,0
